IDH,IDL,DATA
04,22,0000000000000000
00,81,4C24010000000000
02,30,1700000000003E70
00,80,4C2D4D0301C323FF
00,74,FFFC000000000000
02,15,2710271027102710
02,16,FEF9F1ECAA000000
02,17,01EC01F15E500000
04,15,000000000000005F
00,41,0061000000000000
04,30,5E60000200100040
02,00,27E5278827880100
02,01,0D7B000027100000
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F4B7EF4A838
00,80,4C2D4D0301C324FF
00,73,1C2B174317B51C35
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C325FF
02,15,2710271027102710
02,16,FEF9F1ECAA000000
00,47,0060000000000000
02,00,27E5278827880100
02,01,0D93000027100000
00,41,0061000000000000
02,30,1700000000003E70
03,50,0000000000000000
04,30,5E5E000200100040
00,82,7F08400000000000
00,91,592F7F617EEAA838
00,80,4C2D4D0301C326FF
00,73,1C1F175317B51C39
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
02,50,7D72389400001028
00,81,4C24010000000000
02,00,27E5278827880100
02,01,0D93000027100000
00,80,4C2D4D0301C328FF
02,30,1700000000003E70
02,55,200081017F630000
02,15,2710271027102710
02,16,FEF9F1ECAA000000
00,41,0061000000000000
04,30,5E5E000200100040
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F6B7EF4A838
03,40,0A00000000000000
00,80,4C2D4D0301C329FF
00,73,1C23175517CB1C3B
02,11,FFFE0064004A0000
02,15,2710271027102710
02,17,01EC01F190500000
04,15,000000000000005F
04,17,0000000000000000
00,41,0061000000000000
02,00,27E5278827880100
02,01,0D9A000027100000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C32AFF
02,15,2710271027102710
02,16,FEF9F1ECAA000000
00,41,0061000000000000
02,30,1700000000003E70
04,30,5E60000200100040
00,82,7F08400000000000
00,91,592F7F817F35A838
00,80,4C2D4D0301C32BFF
04,55,0000000000000000
00,73,1C2B174917CB1C41
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,00,27D5278827880100
02,01,0D9A000027100000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
02,30,1700000000003E70
00,80,4C2D4D0301C32DFF
02,15,2710271027102710
02,16,FEF9F1ECAA000000
00,41,0061000000000000
04,30,5E5E000200100040
02,50,7D72386000000228
02,00,27D5278827880100
02,01,0DB9000027100000
02,30,1700000000003E70
00,82,7F08400000000000
02,55,200081017F630000
04,20,673D350000000000
04,22,0000000000000000
00,91,592F7F3F7EFEA838
00,80,4C2D4D0301C32EFF
00,73,1C2B176117C11C31
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C32FFF
00,74,FFFC000000000000
02,15,2710271027102710
02,16,FEF9F1ECAA000000
02,17,01EC01F1C2500000
04,15,000000000000005F
00,41,0061000000000000
04,30,5E5E000200100040
02,00,27D6279027900100
02,01,0DB9000027100000
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F6B7EF4A838
00,80,4C2D4D0301C330FF
00,73,1C23174517E91C3B
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
00,47,0060000000000000
00,81,4C24010000000000
02,00,27D6279027900100
00,80,4C2D4D0301C332FF
02,01,0DBA000027100000
02,30,1700000000003E70
02,15,2710271027102710
02,16,FFF9F1ECAA000000
03,C4,0000000000000000
00,41,0061000000000000
01,0A,4000000000000000
03,50,0000000000000000
04,30,5E5B000200100040
04,31,0000000000000000
04,34,6A00000000000000
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F817EF4A838
00,80,4C2D4D0301C333FF
00,73,1C21175F17ED1C41
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,50,7D72386080000428
00,41,0061000000000000
02,00,27D6279027900100
02,01,0DBA000027100000
02,30,1700000000003E70
02,55,200081017F630000
00,81,4C24010000000000
00,80,4C2D4D0301C334FF
02,15,2710271027102710
02,16,FFF9F1ECAA000000
00,41,0061000000000000
04,30,5E5B000200100040
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F617EEAA838
03,40,0A00000000000000
00,80,4C2D4D0301C335FF
00,73,1C2B175D17E91C39
02,11,FFFE0064004A0000
02,15,2710271027102710
02,17,01EC01F1F4500000
02,00,27D6279027900100
02,01,0DB8000027100000
02,30,1700000000003E70
04,15,000000000000005F
04,17,0000000000000000
00,41,0061000000000000
00,81,4C24010000000000
02,30,1700000000003E70
00,80,4C2D4D0301C337FF
02,15,2710271027102710
02,16,FFFAF1ECAA000000
00,41,0061000000000000
04,30,5E5A000200100040
02,00,27CE279127910100
02,01,0DB8000027100000
02,30,1700000000003E70
00,82,7E08400000000000
00,91,592F7F767EFEA838
00,80,4C2D4D0301C338FF
00,73,1C21175117D51C3F
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
04,55,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
02,50,7D72387A80000628
00,80,4C2D4D0301C339FF
02,15,2710271027102710
02,16,FFFAF1ECAA000000
00,41,0061000000000000
04,30,5E5A000200100040
02,00,27CE279127910100
02,01,0DC6000027100000
02,30,1700000000003E70
02,55,200081017F630000
03,51,000008C03C050000
03,52,00000035405C0000
04,20,673D360000000000
04,22,0000000000000000
00,82,7E08400000000000
00,91,592F7F4B7EF4A838
00,80,4C2D4D0301C33AFF
00,73,1C2B174D17F71C35
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
02,00,27CE279127910100
02,01,0DC6000027100000
00,80,4C2D4D0301C33CFF
02,30,1700000000003E70
00,74,FFFC000000000000
02,15,2710271027102710
02,16,FFFAF1ECAA000000
02,17,01EC01F126500000
04,15,000000000000005F
00,41,0061000000000000
04,30,5E5A000200100040
02,30,1700000000003E70
00,82,7E08400000000000
00,91,592F7F6B7EFEA838
00,80,4C2D4D0301C33DFF
00,73,1C27173B17F71C3B
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
00,41,0061000000000000
00,47,0060000000000000
02,00,27CC279127910100
02,01,0DAF000027100000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C33EFF
02,15,2710271027102710
02,16,FFFAF1ECAA000000
02,30,1700000000003E70
00,41,0061000000000000
03,50,0000000000000000
04,30,5E56000200100040
02,50,7D72387A80000828
00,82,7E08400000000000
00,91,592F7F4B7EFEA838
00,80,4C2D4D0301C33FFF
00,73,1C23174F17E91C35
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,00,27CC279127910100
02,01,0DAF000027100000
00,41,0061000000000000
02,30,1700000000003E70
02,55,200081017F630000
00,81,4C24010000000000
02,30,1700000000003E70
00,80,4C2D4D0301C341FF
02,15,2710271027102710
02,16,FFFAF1EDAA000000
00,41,0061000000000000
04,30,5E55000200100040
02,00,27CC279127910100
02,01,0DAF000027100000
02,30,1700000000003E70
00,82,7E08400000000000
00,91,592F7F617ED4A838
03,40,0A00000000000000
00,80,4C2D4D0301C342FF
00,73,1C1F174917FD1C39
02,11,FFFE0064004A0000
02,15,2710271027102710
02,17,01ED01F158500000
04,15,000000000000005F
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C343FF
02,15,2710271027102710
02,16,FFFAF2EDAA000000
00,41,0061000000000000
04,30,5E55000200100040
02,00,27CE279127910100
02,01,0DB8000027100000
02,30,1700000000003E70
00,82,7E08400000000000
00,91,592F7F557EDFA838
00,80,4C2D4D0301C344FF
04,55,0000000000000000
00,73,1C1D174917D91C37
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
02,50,7D7238AE004A0A28
00,81,4C24010000000000
02,00,27CE279127910100
02,01,0DB8000027100000
00,80,4C2D4D0301C346FF
02,30,1700000000003E70
02,55,200081017F630000
02,15,2710271027102710
02,16,00FAF2EDAA000000
04,20,673D370000000000
04,22,0000000000000000
00,41,0061000000000000
04,30,5E51000200100040
02,30,1700000000003E70
00,82,7E08400000000000
00,91,592F7FA27EF4A838
00,80,4C2D4D0301C347FF
00,73,1C1D174517FD1C49
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
00,41,0061000000000000
02,00,27CE279127910100
02,01,0DCC000027100000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C348FF
00,74,FFFC000000000000
02,15,2710271027102710
02,16,00FBF2EDAA000000
02,17,01ED01F28A500000
04,15,000000000000005F
00,41,0061000000000000
04,30,5E51000200100040
02,30,1700000000003E70
00,82,7E08400000000000
00,91,592F7F4B7EDFA838
00,80,4C2D4D0301C349FF
00,73,1C21174718011C35
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
00,47,0060000000000000
02,00,27CB279127910100
00,41,0061000000000000
02,01,0DCC000027100000
02,30,1700000000003E70
00,81,4C24010000000000
03,C4,0000000000000000
02,30,1700000000003E70
00,80,4C2D4D0301C34BFF
02,15,2710271027102710
02,16,00FBF2EDAA000000
00,41,0061000000000000
03,50,0000000000000000
04,30,5E51000200100040
02,50,7D7238AE02010C28
02,00,27CB279127910100
02,01,0DAD000027100000
00,82,7E08400000000000
02,30,1700000000003E70
02,55,200081017F630000
00,91,592F7F4B7EC9A838
00,80,4C2D4D0301C34CFF
00,73,1C1F175D17D11C35
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C34DFF
02,15,2710271027102710
02,16,00FBF2EDAA000000
00,41,0061000000000000
04,30,5E50000200100040
02,00,27CB279127910100
02,01,0DAD000027100000
02,30,1700000000003E70
00,82,7E08400000000000
00,91,592F7F4B7EF4A838
03,40,0A00000000000000
00,80,4C2D4D0301C34EFF
00,73,1C21175317C11C35
02,11,FFFE0064004A0000
02,15,2710271027102710
02,17,01EE01F2BC500000
04,15,000000000000005F
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
02,00,27D0279127910100
02,01,0DB3000027100000
00,80,4C2D4D0301C350FF
02,30,1700000000003E70
02,15,2710271027102710
02,16,00FBF3EEAA000000
00,41,0061000000000000
04,30,5E51000200100040
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F4B7EF4A838
00,80,4C2D4D0301C351FF
04,55,0000000000000000
00,73,1C25174D17A51C35
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,50,7D84387A02010E28
00,41,0061000000000000
02,00,27D0279127910100
02,01,0DB3000027100000
02,30,1700000000003E70
02,55,200081017F630000
04,20,673D380000000000
04,22,0000000000000000
00,81,4C24010000000000
00,80,4C2D4D0301C352FF
02,15,2710271027102710
02,16,00FBF3EEAA000000
00,41,0061000000000000
04,30,5E51000200100040
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F4B7EEAA838
00,80,4C2D4D0301C353FF
00,73,1C1D1759179F1C35
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,00,27D0279127910100
02,01,0D9E000027100000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
02,30,1700000000003E70
00,80,4C2D4D0301C355FF
00,74,FFFC000000000000
02,15,2710271027102710
02,16,01FCF3EEAA000000
02,17,01EE01F3EE500000
04,15,000000000000005F
00,41,0061000000000000
04,30,5E51000200100040
00,47,0060000000000000
02,00,27D6279127910100
00,82,7F08400000000000
02,01,0D9E000027100000
02,30,1700000000003E70
00,91,592F7F6B7F14A838
00,80,4C2D4D0301C356FF
00,73,1C2B174F179B1C3B
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
02,50,7D84387A00001028
00,80,4C2D4D0301C357FF
02,15,2710271027102710
02,16,01FCF3EEAA000000
00,41,0061000000000000
03,50,0000000000000000
04,30,5E50000200100040
02,00,27D6279127910100
02,01,0DA9000027250000
02,30,1700000000003E70
02,55,200081017F630000
00,82,7F08400000000000
00,91,592F7F557EFEA838
00,80,4C2D4D0301C358FF
00,73,1C27176317811C37
02,11,FFFE0064004A0000
02,15,2710271027102710
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
02,00,27D6279127910100
02,01,0DA9000027250000
00,80,4C2D4D0301C35AFF
02,30,1700000000003E70
02,15,27102710276C2710
02,16,01FCF3EF2A000000
00,41,0061000000000000
04,30,5E50000200100040
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F3F7EC9A838
03,40,0A00000000000000
00,80,4C2D4D0301C35BFF
00,73,1C25175B178B1C31
02,11,FFFE0064004A0000
02,15,27102710276C276D
02,17,01EF01F420500000
04,15,000000000000005F
04,17,0000000000000000
00,41,0061000000000000
02,00,27CC278C278C0100
02,01,0DBB000027600000
02,30,1700000000003E70
02,65,4000006108000000
04,53,3359454180979319
00,81,4C24010000000000
00,80,4C2D4D0301C35CFF
02,15,27102710276C276D
02,16,01FCF4EF2A000000
00,41,0061000000000000
04,30,5E51000200100040
02,30,1700000000003E70
02,50,7D84387A00000228
00,82,7F08400000000000
00,91,592F7F4B7EF4A838
00,80,4C2D4D0301C35DFF
04,55,0000000000000000
00,73,1C1F174F177D1C35
02,11,FFFE0064004A0000
02,15,27102710276C276D
04,17,0000000000000000
00,41,0061000000000000
02,00,27CC278C278C0100
02,01,0DBB000027600000
02,30,1700000000003E70
02,55,200081017F630000
04,20,673D390000000000
04,22,0000000000000000
00,81,4C24010000000000
02,30,1700000000003E70
00,80,4C2D4D0301C35FFF
02,15,2710276A276C276D
02,16,02FCF4EF2A000000
00,41,0061000000000000
04,30,5E51000200100040
02,00,27CC278C278C0100
00,82,7F08400000000000
02,01,0DBB000027640000
02,30,1700000000003E70
00,91,592F7F617F2AA838
00,80,4C2D4D0301C360FF
00,73,1C2B1765178B1C39
02,11,FFFE0064004A0000
02,15,276E276A276C276D
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C361FF
00,74,FFFC000000000000
02,15,276E276A276C276D
02,16,02FDF4EF2A000000
02,17,01EF01F452500000
04,15,000000000000005F
00,41,0061000000000000
04,30,5E51000200100040
00,47,0060000000000000
02,00,27CC278C278C0100
02,01,0DBA000027640000
02,30,1700000000003E70
00,82,7E08400000000000
00,91,592F7F4B7EF4A838
00,80,4C2D4D0301C362FF
00,73,1C25175717711C35
02,11,FFFE0064004A0000
02,15,276E276A276C276D
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
02,50,7D72386080000428
00,81,4C24010000000000
03,C4,0000000000000000
02,00,27C6278B278B0100
02,01,0DBA000027720000
00,80,4C2D4D0301C364FF
02,30,1700000000003E70
02,15,276E276A276C276D
02,16,02FDF4EF2A000000
02,55,200081017F630000
00,41,0061000000000000
03,50,0000000000000000
04,30,5E51000200100040
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F2A7EF4A838
00,80,4C2D4D0301C365FF
00,73,1C231749174F1C2D
02,11,FFFE0064004A0000
02,15,276E276A2777276D
04,17,0000000000000000
00,41,0061000000000000
02,00,27C6278B278B0100
02,01,0DC9000027790000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C366FF
02,15,276E276A27772776
02,16,02FDF5F028000000
00,41,0061000000000000
04,30,5E53000200100040
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F6B7F14A838
03,40,0A00000000000000
04,54,3731323238373033
00,80,4C2D4D0301C367FF
00,73,1C25174B17451C3B
02,11,FFFE0064004A0000
02,15,276E276A27772776
02,17,01F001F584500000
04,15,000000000000005F
04,17,0000000000000000
02,00,27C6278B278B0100
02,01,0DC9000027790000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
02,30,1700000000003E70
00,80,4C2D4D0301C369FF
02,15,276E276A27772776
02,16,02FDF5F028000000
02,50,7D72386080000628
00,41,0061000000000000
04,30,5E56000200100040
02,00,27C0278A278A0100
00,82,7F08400000000000
02,01,0DD20000277A0000
02,30,1700000000003E70
00,91,592F7F817EF4A838
02,55,200081017F630000
04,20,673D3A0000000000
04,22,0000000000000000
00,80,4C2D4D0301C36AFF
00,73,1C21174F17191C41
02,11,FFFE0064004A0000
02,15,276E277427772776
04,17,0000000000000000
04,55,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C36BFF
02,15,2776277427772776
02,16,03FEF5F028000000
00,41,0061000000000000
02,00,27C0278A278A0100
02,01,0DD20000277A0000
02,30,1700000000003E70
04,30,5E56000200100040
00,82,7F08400000000000
00,91,592F7F817EF4A838
00,80,4C2D4D0301C36CFF
00,73,1C23174917131C41
02,11,FFFE0064004A0000
02,15,2776277427772776
04,17,0000000000000000
02,30,1700000000003E70
04,23,0000000000000000
04,FF,1019241236450063
00,41,0061000000000000
00,81,4C24010000000000
00,47,0060000000000000
00,80,4C2D4D0301C36EFF
02,00,27C0278A278A0100
00,74,FFFC000000000000
02,01,0DB9000027790000
02,15,2776277427772776
02,16,03FEF5F028000000
02,17,01F001F5B6500000
02,30,1700000000003E70
04,15,000000000000005F
00,41,0061000000000000
04,30,5E56000200100040
00,82,7F08400000000000
02,30,1700000000003E70
00,91,592F7F767EF4A838
00,80,4C2D4D0301C36FFF
00,73,1C23173B170B1C3F
02,11,FFFE0064004A0000
02,15,2776277427772776
04,17,0000000000000000
02,50,7D84384680000828
00,41,0061000000000000
02,00,27C3278A278A0100
02,01,0DB9000027790000
02,30,1700000000003E70
02,55,200081017F630000
00,81,4C24010000000000
00,80,4C2D4D0301C370FF
02,15,2776277427782776
02,16,03FEF5F128000000
00,41,0061000000000000
02,30,1700000000003E70
03,50,0000000000000000
04,30,5E5B000200100040
00,82,7F08400000000000
00,91,592F7F6B7EF4A838
00,80,4C2D4D0301C371FF
00,73,1C21173B17011C3B
02,11,FFFE0064004A0000
02,15,2776277427782775
04,17,0000000000000000
02,00,27C3278A278A0100
02,01,0DB4000027780000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
02,30,1700000000003E70
00,80,4C2D4D0301C373FF
02,15,2776277427782773
02,16,03FEF6F128000000
00,41,0061000000000000
04,30,5E5E000200100040
02,00,27C3278A278A0100
00,82,7F08400000000000
02,01,0DB4000027780000
00,91,592F7F817ED4A838
02,30,1700000000003E70
03,40,0A00000000000000
00,80,4C2D4D0301C374FF
00,73,1C23173F17011C41
02,11,FFFE0064004A0000
02,15,2776277427782773
02,17,01F101F6E8500000
04,15,000000000000005F
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
02,50,7D843846004A0A28
00,80,4C2D4D0301C375FF
02,15,2776277227782773
02,16,03FEF6F128000000
00,41,0061000000000000
04,30,5E60000200100040
02,00,27C6278B278B0100
02,01,0DB8000027780000
02,30,1700000000003E70
02,55,200081017F630000
04,20,673D3B0000000000
04,22,0000000000000000
00,82,7F08400000000000
00,91,592F7F6B7EDFA838
00,80,4C2D4D0301C376FF
04,55,0000000000000000
00,73,1C1F174117011C3B
02,11,FFFE0064004A0000
02,15,2774277127782773
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
02,00,27C6278B278B0100
00,80,4C2D4D0301C378FF
02,01,0DB8000027780000
02,15,2774277127782773
02,16,04FFF6F128000000
02,30,1700000000003E70
03,51,000108C03C050000
03,52,00000035405A0000
00,41,0061000000000000
04,30,5E64000200100040
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F977EEAA838
00,80,4C2D4D0301C379FF
00,73,1C1F174516F31C45
02,11,FFFE0064004A0000
02,15,2774277127782773
04,17,0000000000000000
00,41,0061000000000000
00,47,0060000000000000
02,00,27C6278B278B0100
02,01,0DC2000027780000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C37AFF
00,74,FFFC000000000000
02,15,2774277127782773
02,16,04FFF6F128000000
02,17,01F101F61A500000
04,15,000000000000005F
02,30,1700000000003E70
00,41,0061000000000000
04,30,5E64000200100040
02,50,7D84382B02010C28
00,82,7F08400000000000
00,91,592F7F817EDFA838
00,80,4C2D4D0301C37BFF
00,73,1C23176516D31C41
02,11,FFFE0064004A0000
02,15,2774277127732773
04,17,0000000000000000
02,00,27C7278B278B0100
02,01,0DC2000027780000
02,30,1700000000003E70
02,55,200081017F630000
00,41,0061000000000000
00,81,4C24010000000000
03,C4,0000000000000000
02,30,1700000000003E70
00,80,4C2D4D0301C37DFF
02,15,27742771276E2773
02,16,04FFF6F228000000
00,41,0061000000000000
03,50,0000000000000000
04,30,5E6A000200100040
00,82,7F08400000000000
02,00,27C7278B278B0100
02,01,0DC10000276B0000
00,91,592F7F817EEAA838
02,30,1700000000003E70
00,80,4C2D4D0301C37EFF
00,73,1C21175B16F31C41
02,11,FFFE0064004A0000
02,15,27742771276E276E
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C37FFF
02,15,27742771276E276A
02,16,04FFF6F228000000
00,41,0061000000000000
04,30,5E6F000200100040
02,00,27C7278B278B0100
02,01,0DC10000276B0000
02,30,1700000000003E70
00,82,7F08400000000000
00,91,592F7F557EDFA838
03,40,0A00000000000000
00,80,4C2D4D0301C380FF
00,73,1C21175D16ED1C37
02,11,FFFE0064004A0000
02,15,27742771276E2765
02,17,01F201F64C500000
04,15,000000000000005F
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
02,50,7D84382B02010E28
00,81,4C24010000000000
02,00,27C6278B278B0100
00,80,4C2D4D0301C382FF
02,01,0DC10000276A0000
02,15,2773276E276E2762
02,16,04FFF6F228000000
02,30,1700000000003E70
02,55,200081017F630000
04,20,673E3C0000000000
04,22,0000000000000000
00,41,0061000000000000
04,30,5E6F000200100040
00,82,7E08400000000000
02,30,1700000000003E70
00,91,592F7F6B7EF4A838
00,80,4C2D4D0301C383FF
04,55,0000000000000000
00,73,1C21176516E31C3B
02,11,FFFE0064004A0000
02,15,276E276A276E2760
04,17,0000000000000000
00,41,0061000000000000
02,00,27C6278B278B0100
02,01,0DC30000276A0000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C384FF
02,15,27692766276E2760
02,16,04FFF7F228000000
02,30,1700000000003E70
00,41,0061000000000000
04,30,5E75000200100040
00,82,7E08400000000000
00,91,592F7F817EF4A838
00,80,4C2D4D0301C385FF
00,73,1C2B176516F71C41
02,11,FFFE0064004A0000
02,15,27652764276E2760
04,17,0000000000000000
00,47,0060000000000000
02,00,27C6278B278B0100
02,01,0DC30000276A0000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
00,80,4C2D4D0301C387FF
02,30,1700000000003E70
00,74,FFFC000000000000
02,15,27652764276E2760
02,16,0500F7F228000000
02,17,01F201F77E500000
04,15,000000000000005F
02,50,7D72384600001028
00,41,0061000000000000
04,30,5E76000200100040
00,82,7E08400000000000
02,00,27C6278B278B0100
00,91,592F7F977F09A838
02,01,0DE40000276A0000
02,30,1700000000003E70
02,55,200081017F630000
00,80,4C2D4D0301C388FF
00,73,1C27176B16D91C45
02,11,FFFE0064004A0000
02,15,27652764276D2760
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C389FF
02,15,2765276427682760
02,16,0500F7F228000000
02,00,27C1278C278C0100
02,01,0DE40000276A0000
02,30,1700000000003E70
00,41,0061000000000000
03,50,0000000000000000
04,30,5E7B000200100040
00,82,7E08400000000000
00,91,592F7F8C7F09A838
00,80,4C2D4D0301C38AFF
00,73,1C2B176516ED1C43
02,11,FFFE0064004A0000
02,15,2765276427642760
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
00,80,4C2D4D0301C38CFF
02,00,27C1278C278C0100
02,01,0DF20000275E0000
02,15,2765276427612760
02,16,0500F7F228000000
02,30,1700000000003E70
00,41,0061000000000000
04,30,5E7C000200100040
00,82,7E08400000000000
02,30,1700000000003E70
00,91,592F7F8C7EF4A838
03,40,0A00000000000000
00,80,4C2D4D0301C38DFF
00,73,1C23176316DD1C43
02,11,FFFE0064004A0000
02,15,27652764275D2760
02,17,01F201F7B0500000
04,15,000000000000005F
02,50,7D72384600000228
04,17,0000000000000000
02,00,27B5278D278D0100
00,41,0061000000000000
02,01,0DF20000275E0000
02,30,1700000000003E70
02,55,200081017F630000
04,20,673E3C0000000000
04,22,0000000000000000
00,81,4C24010000000000
00,80,4C2D4D0301C38EFF
02,15,2765276427102760
02,16,0500F7F228000000
02,30,1700000000003E70
00,41,0061000000000000
04,30,5E82000200100040
00,82,7E08400000000000
00,91,592F7F767F09A838
00,80,4C2D4D0301C38FFF
04,55,0000000000000000
00,73,1C25175116E31C3F
02,11,FFFE0064004A0000
02,15,276527642710275D
04,17,0000000000000000
02,00,27B5278D278D0100
02,01,0E090000275C0000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
00,80,4C2D4D0301C391FF
02,30,1700000000003E70
02,15,27652763275D2710
02,16,0500F7F328000000
00,41,0061000000000000
04,30,5E84000200100040
00,82,7E08400000000000
00,47,0060000000000000
00,91,592F7F6B7EFEA838
02,00,27B5278D278D0100
02,01,0E090000275C0000
02,30,1700000000003E70
00,80,4C2D4D0301C392FF
00,73,1C25175116E31C3B
02,11,FFFE0064004A0000
02,15,27612760275D2710
04,17,0000000000000000
00,41,0061000000000000
02,30,1700000000003E70
00,81,4C24010000000000
02,50,7D72384680000428
00,80,4C2D4D0301C393FF
00,74,FFFC000000000000
02,15,275E2710275D2710
02,16,0500F7F328000000
02,17,01F301F7E2500000
04,15,000000000000005F
02,00,27A2278F278F0100
02,01,0E010000275C0000
02,30,1700000000003E70
02,55,200081017F630000
00,41,0061000000000000
04,30,5E84000200100040
00,82,7E08400000000000
00,91,592F7F3F7F35A838
00,80,4C2D4D0301C394FF
00,73,1C2D176316D91C31
02,11,FFFE0064004A0000
02,15,27102710275D2710
04,17,0000000000000000
02,30,1700000000003E70
00,41,0061000000000000
00,81,4C24010000000000
01,0B,6000000000000000
03,A9,FFBFFBFFBFFB0FF0
00,80,4C2D4D0301C396FF
02,00,27A2278F278F0100
02,01,0E010000275C0000
02,15,27102710275D2710
02,16,0500F7F328000000
02,30,1700000000003E70
03,C4,0000000000000000
00,41,0061000000000000
03,50,0000000000000000
04,30,5E84000200100040
00,82,7E08400000000000
00,91,592F7F4B7F09A838
02,30,1700000000003E70
00,80,4C2D4D0301C397FF
00,73,1C31174D16D31C35
02,11,FFFE0064004A0000
02,15,27102710275D2710
04,17,0000000000000000
00,41,0061000000000000
02,00,27A2278F278F0100
02,01,0DF40000275C0000
02,30,1700000000003E70
00,81,4C24010000000000
00,80,4C2D4D0301C398FF
02,15,27102710275D2710
02,16,0500F7F328000000
02,30,1700000000003E70
00,41,0061000000000000
04,30,5E84000200100040
02,50,7D72384680000628
00,82,7E08400000000000
00,91,592F7F4B7EFEA838
03,40,0A00000000000000
00,80,4C2D4D0301C399FF
00,73,1C2B176516DD1C35
02,11,FFFE0064004A0000
02,15,27102710275D2710
02,17,01F301F714500000
04,15,000000000000005F
04,17,0000000000000000
